,date,mining_profitability,transactions,market_cap,sent_addresses,av_transaction_size,median_transaction_size,send_usd,hashrate,top_100_percent,confirmation_time,block_size,tweets,av_transaction_value,difficulty,fee_reward,google_trends,active_addresses,median_transaction_value,price,full_name,coin
1369,2014/04/16,40.201,68435,6496569317,114312,,0.0517,389249585,51339075573902848,19.146,9.057,270984,15790,6046,6119726089,0.359,12.189,185075,129.799,517.354,bitcoin,btc
1370,2014/04/17,40.706,65021,6281237538,102596,,0.0505,385378002,52649732101253344,19.092,8.521,223631,15215,6384,6328150817,0.355,11.471,157751,102.416,505.461,bitcoin,btc
1371,2014/04/18,35.818,56836,5972292967,100633,,0.0485,360602878,54361215801774672,19.054,9,205478,14028,6461,6978842650,0.304,9.946,149452,107.713,485.296,bitcoin,btc
1372,2014/04/19,34.435,53356,6132827987,93159,,0.0491,208459964,56853240456456392,19.054,9.057,193237,12337,4168,6978842650,0.317,9.389,141149,84.763,490.961,bitcoin,btc
1373,2014/04/20,38.56,48865,6234226740,88713,,0.0501,196288922,57990000694063552,19.046,8.09,169511,12139,4180,6978842650,0.244,8.511,164288,87.891,501.271,bitcoin,btc
1374,2014/04/21,34.316,57939,6201738943,93895,,0.0499,340647125,62342401020282976,19.04,8.421,190616,14244,6198,6978842650,0.292,9.159,142367,83.943,498.97,bitcoin,btc
1375,2014/04/22,33.61,77888,6097607345,125522,,0.0492,412597054,56547447080752368,18.996,9.351,288040,16098,5470,6978842650,0.396,9.319,183641,88.093,491.704,bitcoin,btc
1376,2014/04/23,34.897,73789,6041607759,103825,,0.0487,301525635,57715566196704656,19.186,8.727,241953,16232,4459,6978842650,0.353,10.176,156727,63.8,486.543,bitcoin,btc
1377,2014/04/24,32.911,72543,6091264792,103639,,0.0487,187824879,56126952609286648,19.216,9.536,279755,15471,2944,6978842650,0.395,9.967,168337,83.931,487.399,bitcoin,btc
1378,2014/04/25,38.655,72468,5753179561,116925,,0.0465,238365713,54871640605027240,19.187,7.912,226597,15255,3466,6978842650,0.3,9.458,181970,73.07,464.777,bitcoin,btc
1379,2014/04/26,30.409,52012,5654966188,87285,,0.0456,139566626,61310509021187880,19.179,8.834,179961,12283,2902,6978842650,0.224,8.142,135298,77.477,456.496,bitcoin,btc
1380,2014/04/27,34.548,52452,5569104074,85171,,0.0451,121603221,57910784814068368,19.182,8.136,180924,11667,2526,6978842650,0.266,8.601,171950,65.825,450.932,bitcoin,btc
1381,2014/04/28,28.393,64394,5399609103,111451,,0.0436,224460196,58533457646581096,19.215,9.474,238892,15969,3827,6978842650,0.336,9.319,167559,88.369,435.888,bitcoin,btc
1382,2014/04/29,34.459,64886,5520546811,110736,,0.0443,222912073,55165659497911960,19.135,8.421,227145,16706,3811,7026656895,0.295,8.581,169787,80.982,443.354,bitcoin,btc
1383,2014/04/30,23.949,63501,5554456253,109507,,0.0444,186710324,63775476404531672,19.131,10.511,270251,17588,3343,8000872136,0.378,9.688,166103,96.06,444.261,bitcoin,btc
1384,2014/05/01,33.477,59482,5668431501,101423,,0.0454,182138012,59756652420252808,19.153,8.182,191897,16988,3336,8000872136,0.247,9.341,154675,81.519,453.541,bitcoin,btc
1385,2014/05/02,26.193,59820,5541344199,92605,,0.0449,276721842,69134022791818032,19.088,8.944,211466,20057,4774,8000872136,0.295,7.947,143742,71.922,448.574,bitcoin,btc
1386,2014/05/03,25.963,54015,5445149743,70902,,0.0439,227139061,60266748363958224,19.086,10.141,203445,12910,4454,8000872136,0.29,7.389,117096,59.135,439.48,bitcoin,btc
1387,2014/05/04,27.769,51618,5447944581,73760,,0.0435,171345329,59226221683686040,19.094,9.536,201481,12716,3529,8000872136,0.262,7.25,156696,61.051,434.535,bitcoin,btc
1388,2014/05/05,25.148,67638,5415153789,96210,,0.0432,252136525,53881388608726472,19.107,11.52,298957,21273,4084,8000872136,0.432,9.202,148135,72.659,431.727,bitcoin,btc
1389,2014/05/06,32.203,77034,5355521272,110414,,0.0427,273604903,64560258968299776,19.113,7.423,219138,16806,3738,8000872136,0.309,8.644,168404,74.424,427.341,bitcoin,btc
1390,2014/05/07,24.362,69666,5429290416,109160,,0.0435,334885800,71248860104997984,19.103,9.057,244147,16970,5144,8000872136,0.34,8.226,161847,82.079,435.189,bitcoin,btc
1391,2014/05/08,28.806,68770,5498894595,111716,,0.0441,564322575,64088104387938808,19.141,8.623,231193,21518,8450,8000872136,0.325,8.086,166794,73.486,440.75,bitcoin,btc
1392,2014/05/09,28.392,66123,5562247779,105816,,0.0444,538973426,66687362903899640,19.13,8.471,217006,17442,8264,8000872136,0.366,9.202,163287,78.103,443.871,bitcoin,btc
1393,2014/05/10,29.304,56237,5631944358,88498,,0.045,283084053,68808071526645864,19.134,8.045,170673,14225,5322,8000872136,0.226,6.971,135616,61.765,449.566,bitcoin,btc
1394,2014/05/11,24.482,52438,5549660308,81152,,0.0443,185495914,68864830729316864,19.136,9.474,217898,13469,3707,8000872136,0.255,7.111,165515,55.039,442.545,bitcoin,btc
1395,2014/05/12,28.153,74254,5524900102,98608,,0.0438,221368625,64022345315582336,19.125,8.78,256510,15910,3210,8359564502,0.339,7.25,154800,71.054,438.129,bitcoin,btc
1396,2014/05/13,24.27,69195,5524890468,95943,,0.0437,278255482,73203616493963104,19.115,8.889,231737,16935,4227,8853416309,0.305,8.365,149516,76.029,437.341,bitcoin,btc
1397,2014/05/14,24.358,69658,5560925919,106493,,0.0442,290728808,68193957517589296,19.122,9.6,263230,18167,4541,8853416309,0.322,8.086,160924,74.131,441.538,bitcoin,btc
1398,2014/05/15,26.216,74722,5603299704,119331,,0.0446,327736411,72911204765976048,19.138,8.421,247251,32817,4846,8853416309,0.299,7.668,177032,63.165,445.787,bitcoin,btc
1399,2014/05/16,26.235,65181,5603688273,93719,,0.0445,270222734,76910256439575920,19.151,8,209941,14474,4357,8853416309,0.257,8.784,155531,79.002,444.766,bitcoin,btc
1400,2014/05/17,24.313,53338,5611649892,84987,,0.0446,203239320,79560285388718800,19.147,8.324,188935,14587,3989,8853416309,0.215,7.529,148446,69.196,446.281,bitcoin,btc
1401,2014/05/18,26.472,49740,5618682983,90629,,0.0445,110697064,72479602568891408,19.152,8.372,185382,12892,2386,8853416309,0.203,7.25,177716,67.876,445.298,bitcoin,btc
1402,2014/05/19,25.001,63926,5617575263,107520,,0.0445,217637354,74963224520980400,19.151,8.571,240557,13595,3620,8853416309,0.272,7.529,185595,92.427,445.022,bitcoin,btc
1403,2014/05/20,25.752,71343,5813232062,127179,,0.0465,670978102,80190143522301216,19.144,8.136,248862,21515,9538,8853416309,0.302,8.784,191122,109.502,465.278,bitcoin,btc
1404,2014/05/21,28.475,68730,6166368202,101327,,0.0492,327214160,75862363977990640,19.145,8.229,236716,20254,5053,8853416309,0.292,9.202,157967,113.513,492.31,bitcoin,btc
1405,2014/05/22,28.551,73171,6421140426,108351,,0.0509,364062841,76911636281315344,19.152,8.372,244693,20217,5282,8853416309,0.297,9.76,163160,108.972,509.156,bitcoin,btc
1406,2014/05/23,30.066,72645,6680473203,120105,,0.0529,611921602,72822970404381232,19.131,8.727,250943,19485,8939,8853416309,0.308,9.062,176498,123.206,529.149,bitcoin,btc
1407,2014/05/24,25.554,52718,6543569667,77546,,0.0519,458552496,78473301669099408,19.8,9.351,192842,13630,8843,9612949943,0.292,7.947,125130,97.066,519.347,bitcoin,btc
1408,2014/05/25,28.346,57405,7084860352,104604,,0.056,445383086,79707004400076416,19.795,8.944,219267,13823,8072,10455720138,0.252,8.784,187442,108.389,559.931,bitcoin,btc
1409,2014/05/26,27.2,66849,7356834793,112414,,0.058,401667670,84537541380255456,19.791,9.114,249788,14792,6623,10455720138,0.318,10.457,171102,120.383,580.277,bitcoin,btc
1410,2014/05/27,26.066,68388,7222278419,119964,,0.0573,516965797,75059826933671360,19.804,10.588,296678,19718,7821,10455720138,0.357,9.202,179207,125.148,573.388,bitcoin,btc
1411,2014/05/28,29.06,72169,7175608482,128153,,0.0572,458152717,83434779218748288,19.809,8.521,248998,18545,6714,10455720138,0.33,10.038,184385,111.966,571.987,bitcoin,btc
1412,2014/05/29,26.207,65221,7092467213,116153,,0.0567,349238998,76497181709193008,19.805,10.213,271715,17571,5568,10455720138,0.339,10.038,171882,113.45,566.816,bitcoin,btc
1413,2014/05/30,30.648,64960,7571036610,99346,,0.0593,510441876,81032736989465024,19.781,8.623,220048,21731,8528,10455720138,0.278,10.038,152485,145.138,593.201,bitcoin,btc
1414,2014/05/31,29.224,52025,7750292674,93606,,0.062,340953989,78117344249122544,19.793,9.796,208313,12882,6790,10455720138,0.263,9.062,146654,121.259,619.564,bitcoin,btc
1415,2014/06/01,31.699,55047,8184660837,106428,,0.0644,439007113,89169870414163808,19.8,8.229,204952,12849,8779,10455720138,0.246,9.899,191335,152.532,644.487,bitcoin,btc
1416,2014/06/02,33.291,64241,8056253664,117230,,0.0636,573105571,92381089474756144,19.793,7.461,199545,16427,9261,10455720138,0.243,8.923,175446,148.137,635.862,bitcoin,btc
1417,2014/06/03,29.974,69517,8353562239,128819,,0.0664,541023449,98938390735009328,19.817,8.09,234740,17858,8592,10455720138,0.302,10.875,187559,162.645,664.422,bitcoin,btc
1418,2014/06/04,30.281,64873,8092675952,118209,,0.0642,622641740,96120639667273472,19.86,7.956,204349,18010,10006,10455720138,0.265,9.202,171584,156.124,641.523,bitcoin,btc
1419,2014/06/05,29.766,66793,8266192895,123053,,0.0651,581054357,83414473687655744,19.884,9.474,262875,18707,9193,10584091696,0.325,9.202,183963,135.918,651.272,bitcoin,btc
1420,2014/06/06,26.326,62203,8256972650,112364,,0.0654,656396474,86615197693600448,19.809,10.36,273169,16611,10808,11756551917,0.311,8.365,174467,131.756,654.137,bitcoin,btc
1421,2014/06/07,29.424,51055,8215294911,93051,,0.0651,366184804,85898990392206816,19.826,9.29,184348,12557,7620,11756551917,0.227,7.668,140463,127.787,650.778,bitcoin,btc
1422,2014/06/08,25.359,48172,8302764076,93339,,0.0653,475976576,87764147032939056,19.816,10.588,228288,12134,10689,11756551917,0.26,7.529,173642,129.174,652.884,bitcoin,btc
1423,2014/06/09,30.309,59719,8208869166,107538,,0.0648,221932216,83643957093623984,19.819,9.231,232540,14497,4211,11756551917,0.284,6.553,166417,141.846,648.195,bitcoin,btc
1424,2014/06/10,27.835,63149,8278471589,112175,,0.0651,355433980,97882439562276880,19.85,8.623,238968,16631,6137,11756551917,0.279,8.923,179181,134.328,650.767,bitcoin,btc
1425,2014/06/11,26.993,62681,8183142189,114698,,0.0643,309744964,87146677342366096,19.894,9.863,251694,19356,5380,11756551917,0.309,9.202,174873,149.904,642.504,bitcoin,btc
1426,2014/06/12,28.294,64572,7804105501,114589,,0.0621,663451284,94709660509555168,19.902,8.372,230336,19092,10578,11756551917,0.301,10.038,175498,148.226,621.319,bitcoin,btc
1427,2014/06/13,25.093,64576,7661145579,112289,,0.0596,409408533,97052528180527360,19.905,8.834,230976,19128,6852,11756551917,0.283,10.875,173970,116.131,595.946,bitcoin,btc
1428,2014/06/14,25.211,53418,7321284575,96697,,0.0575,244645116,101706392228357264,19.936,8.09,175457,16078,4922,11756551917,0.205,9.062,149791,94.236,575.029,bitcoin,btc
1429,2014/06/15,24.782,53726,7311213381,90352,,0.0565,228544863,108569120478438752,19.929,7.579,171720,15810,4672,11756551917,0.201,8.923,176671,74.613,565.303,bitcoin,btc
1430,2014/06/16,25.426,68074,7645624950,118081,,0.0596,411294020,110460686718111808,19.919,7.66,216368,18430,6489,11756551917,0.255,9.341,177999,98.576,596.048,bitcoin,btc
1431,2014/06/17,25.114,69893,7651189412,124137,,0.0597,257395564,109633522754023696,19.911,7.826,214537,18560,4137,11756551917,0.261,9.76,185466,115.87,596.985,bitcoin,btc
1432,2014/06/18,21.007,63730,7767224115,113108,,0.0608,299018531,114634604762896784,19.932,9.114,234775,15957,5157,13171043650,0.327,9.202,168289,115.075,607.673,bitcoin,btc
1433,2014/06/19,23.957,62287,7688432067,101448,,0.0603,405423244,105403163324564928,19.944,8.623,226283,17605,6883,13462580115,0.281,8.784,159085,102.792,603.129,bitcoin,btc
1434,2014/06/20,23.422,57195,7559079460,103836,,0.0591,305212563,117596210500981248,19.958,7.742,178353,17459,5720,13462580115,0.231,7.808,155552,113.763,590.957,bitcoin,btc
1435,2014/06/21,21.869,50987,7566048298,99168,,0.0589,249324414,125589223799849728,19.967,7.742,168056,15113,5256,13462580115,0.198,6.971,154028,99.557,589.485,bitcoin,btc
1436,2014/06/22,20.244,49924,7655987729,98486,,0.0599,297499507,133395225503516992,19.962,8,176799,13838,6217,13462580115,0.201,7.668,184268,89.745,598.9,bitcoin,btc
1437,2014/06/23,23.387,60040,7557126005,104474,,0.0589,319774134,111187644494412848,19.809,8.182,204279,16325,6069,13462580115,0.257,6.832,163666,130.83,589.476,bitcoin,btc
1438,2014/06/24,22.066,64695,7507018761,116761,,0.0586,471487883,125042903070555216,19.473,7.66,201971,17005,7880,13462580115,0.236,7.111,176003,119.793,585.681,bitcoin,btc
1439,2014/06/25,21.008,64210,7288217382,119094,,0.0569,252642484,126934582941242128,19.477,7.701,203486,17683,4378,13462580115,0.264,6.692,175682,102.138,568.912,bitcoin,btc
1440,2014/06/26,20.702,61261,7321198255,108058,,0.057,260783003,117953386882530400,19.472,8.421,205682,17534,4704,13462580115,0.237,6.832,159489,104.453,569.836,bitcoin,btc
1441,2014/06/27,23.439,62769,7551444926,114481,,0.0584,253524192,122950309695067856,19.461,7.31,183965,17587,4489,13462580115,0.218,8.505,168127,111.734,583.871,bitcoin,btc
1442,2014/06/28,21.887,54210,7697021749,92420,,0.0597,174924667,124323052094881008,19.455,7.912,178257,15236,3669,13462580115,0.204,6.971,143868,88.217,596.82,bitcoin,btc
1443,2014/06/29,16.834,48937,7655190313,88581,,0.0595,171090642,138958084496827456,19.437,9.172,196774,15482,4216,15429083781,0.222,7.389,173904,79.418,594.664,bitcoin,btc
1444,2014/06/30,17.95,70099,8040164238,120898,,0.062,387079075,114406212213540928,19.455,10.909,325668,19860,6049,16818461371,0.36,8.784,183017,124.547,620.059,bitcoin,btc
1445,2014/07/01,19.342,69310,8358852783,125213,,0.0649,533238301,112053434332741104,19.566,10.827,329320,20443,8276,16818461371,0.394,8.806,186664,141.07,649.274,bitcoin,btc
1446,2014/07/02,19.238,66591,8262682981,120999,,0.0646,556266765,115390565294290768,19.564,10.511,291599,21375,9190,16818461371,0.372,9.429,182312,131.776,645.747,bitcoin,btc
1447,2014/07/03,19.454,62710,8245986998,105704,,0.0644,354138239,115336201944400848,19.454,10.36,267185,22046,6102,16818461371,0.316,8.425,161601,126.5,643.645,bitcoin,btc
1448,2014/07/04,20.891,59328,8161073446,88235,,0.0637,203549544,126762933213303744,19.463,8.675,197691,22659,4164,16818461371,0.244,7.513,145311,94.364,636.579,bitcoin,btc
1449,2014/07/05,17.597,49802,8108603845,79198,,0.063,237669064,136290430102414656,19.464,9.474,184061,16997,5250,16818461371,0.218,6.56,128986,67.358,629.756,bitcoin,btc
1450,2014/07/06,18.439,51997,8170372187,96438,,0.0633,200120948,122142085385057152,19.465,10.141,232405,17331,4607,16818461371,0.26,7.532,184278,67.091,632.787,bitcoin,btc
1451,2014/07/07,19.359,64536,8064056734,117302,,0.0627,259716987,121748310916591280,19.325,9.6,254198,22248,4643,16818461371,0.299,8.615,186344,93.704,626.639,bitcoin,btc
1452,2014/07/08,18.424,69967,7986738494,136433,,0.0621,200330013,126835849751932384,19.308,9.6,285312,24425,3248,16818461371,0.327,8.016,214423,87.178,621.123,bitcoin,btc
1453,2014/07/09,19.194,68352,7993874483,122923,,0.0621,251215935,134743018672596208,19.289,8.675,256506,24542,4173,16818461371,0.282,7.314,184913,89.888,621.434,bitcoin,btc
1454,2014/07/10,17.967,64456,7930718558,119374,,0.0617,278516190,128210235498592576,19.286,9.664,253741,23242,4869,16818461371,0.3,8.067,171317,109.857,616.557,bitcoin,btc
1455,2014/07/11,18.387,58921,8012367537,115912,,0.0622,228203200,132324770771546448,19.281,9.231,233392,20939,4395,16818461371,0.279,7.746,170691,129.459,622.121,bitcoin,btc
1456,2014/07/12,18.918,53297,8103001739,91987,,0.0632,252096498,131423997483425680,19.297,9.172,193821,16719,5446,16834953588,0.222,6.993,154169,89.906,632.056,bitcoin,btc
1457,2014/07/13,18.615,52257,8098103514,101590,,0.063,262633432,135623388266935776,19.304,9,212804,16133,5706,17336316979,0.236,6.672,188603,78.353,629.664,bitcoin,btc
1458,2014/07/14,16.674,62626,8014482811,107571,,0.0622,275120072,126301372673252448,19.339,10.667,262953,20287,4974,17336316979,0.348,7.211,162735,111.285,621.8,bitcoin,btc
1459,2014/07/15,20.209,72157,8023392825,123272,,0.0621,319590754,122545554363006816,19.335,9.057,258579,25031,4846,17336316979,0.315,7.802,157881,96.403,621.061,bitcoin,btc
1460,2014/07/16,15.782,65427,7974397872,113256,,0.0617,309234939,141308303941984592,19.345,10,259410,21984,6137,17336316979,0.35,8.657,147202,106.309,617.3,bitcoin,btc
1461,2014/07/17,19.657,66061,7987614597,117018,,0.0618,247359876,135523589999461472,19.314,8.372,226163,23305,4311,17336316979,0.274,8.815,155909,99.53,617.851,bitcoin,btc
1462,2014/07/18,18.639,63890,8021285813,111834,,0.0622,269970996,143922084554110000,19.294,8.372,224432,25897,4995,17336316979,0.278,8.206,151018,106.293,622.126,bitcoin,btc
1463,2014/07/19,18.406,59376,8058813353,101155,,0.0626,147423502,150943924068649952,19.293,8.136,191313,20261,3165,17336316979,0.234,8.513,132575,61.823,626.392,bitcoin,btc
1464,2014/07/20,16.354,51846,8010826379,102305,,0.0622,147934807,147770269319838304,19.286,9.29,213956,16827,3328,17336316979,0.232,8.174,168831,71.989,622.21,bitcoin,btc
1465,2014/07/21,18.686,64035,8003924883,103738,,0.0619,223806455,128700260493329328,19.195,9.29,243755,18501,4367,17336316979,0.273,8.095,145113,102.151,618.92,bitcoin,btc
1466,2014/07/22,17.067,66716,8004611356,112343,,0.062,187554565,129437248362712096,19.237,10.141,271469,18386,3512,17336316979,0.33,8.337,140957,114.534,620.249,bitcoin,btc
1467,2014/07/23,18.322,66737,7991044504,119730,,0.0619,202811399,123599330363183360,19.232,9.863,260534,20612,3775,17336316979,0.301,7.351,156202,126.196,618.566,bitcoin,btc
1468,2014/07/24,16.689,66133,7764517069,114346,,0.0608,283724971,130618639263228224,19.231,10.07,269949,20448,4802,17336316979,0.299,8.164,153222,131.485,607.944,bitcoin,btc
1469,2014/07/25,18.451,61335,7754497838,117259,,0.06,257921412,132851473837677760,19.231,8.834,230586,19971,4916,17439393635,0.253,7.383,157477,122.833,600.002,bitcoin,btc
1470,2014/07/26,14.706,56199,7680680949,91653,,0.0595,154507385,135794791306856672,19.241,10.746,228200,16000,3204,18736441558,0.261,6.914,125239,77.897,594.585,bitcoin,btc
1471,2014/07/27,16.139,51838,7667514741,94585,,0.0596,118170997,141594232527854272,19.237,9.412,218577,15621,2923,18736441558,0.233,7.374,170031,73.959,596.029,bitcoin,btc
1472,2014/07/28,16.789,64594,7480626000,115282,,0.0585,249396908,131107234432676576,19.245,9.6,254071,23384,4313,18736441558,0.276,7.644,152329,114.474,585.359,bitcoin,btc
1473,2014/07/29,15.408,61458,7528711155,111476,,0.0584,249856831,141673461920565376,19.261,9.664,241481,21797,4609,18736441558,0.279,7.374,145269,115.234,584.376,bitcoin,btc
1474,2014/07/30,16.409,65981,7406764745,125376,,0.0575,201331915,151065434470707584,19.253,8.372,230619,22092,3578,18736441558,0.257,7.946,158476,122.678,574.994,bitcoin,btc
1475,2014/07/31,14.636,69607,7484116377,117134,,0.0575,188869785,151675347456856640,19.255,9.351,265350,22160,3486,18736441558,0.292,8.155,155541,103.666,574.929,bitcoin,btc
1476,2014/08/01,16.136,67758,7676876665,117308,,0.0591,226223625,144162840448953856,19.336,9.172,243207,21585,4004,18736441558,0.272,7.377,153126,115.646,591.067,bitcoin,btc
1477,2014/08/02,16.082,54826,7623174554,93466,,0.059,180926015,149920844284229664,19.363,8.834,190120,18531,4101,18736441558,0.208,6.531,128052,95.498,590.42,bitcoin,btc
1478,2014/08/03,14.698,53467,7572485883,87016,,0.0583,211536668,153132024259140768,19.363,9.351,198403,17187,4622,18736441558,0.222,6.893,157223,74.999,583.32,bitcoin,btc
1479,2014/08/04,14.489,67719,7614166088,101779,,0.0586,187199525,129856453982778880,19.37,11.25,301223,20609,3658,18736441558,0.346,7.014,150211,110.791,585.95,bitcoin,btc
